Cell ID,Minute,x,y,z
3300037,33,256.0213,280.5612,479.24878
3300038,33,720.17444,308.03067,484.69464
3300039,33,355.5232,269.25192,484.76404
3300040,33,644.3381,272.33496,491.0607
3300041,33,330.1259,381.61896,491.2404
3300042,33,223.64317,629.98315,491.75446
3300043,33,720.3734,579.10767,493.91537
3300044,33,409.5753,290.64978,495.60657
3300045,33,724.83026,746.7013,496.85446
3300046,33,627.4589,154.63208,497.17944
3300047,33,598.68195,834.55896,502.2438
3300048,33,461.3936,188.75377,504.34128
3300049,33,288.99402,695.3825,505.70935
3300050,33,239.99646,551.3004,507.863
3300051,33,215.28798,447.72998,508.0005
3300052,33,629.33966,356.78293,508.75836
3300053,33,539.47534,422.50317,511.11646
3300054,33,681.737,520.1118,513.4967
3300055,33,497.72986,262.61545,513.65735
3300056,33,626.8283,730.69556,516.1556
3300057,33,343.23386,216.89836,521.5847
3300058,33,583.0378,271.67258,521.6168
3300059,33,611.4,440.93484,522.6946
3300060,33,570.5266,562.6459,522.9755
3300061,33,371.84637,541.2381,523.6804
3300062,33,711.3852,423.62918,526.88885
3300063,33,469.0766,449.35278,527.52655
3300064,33,489.11008,531.12634,528.5383
3300065,33,844.90094,386.91724,529.4794
3300066,33,463.75784,365.98477,529.79724
3300067,33,366.94775,721.4584,531.3235
3300068,33,519.8049,720.533,536.0778
3300069,33,635.3273,614.2936,536.7855
3300070,33,388.5368,432.32495,536.83325
3300071,33,490.73593,810.8126,538.4681
3300072,33,423.9464,198.2884,539.38086
3300073,33,818.86523,520.09625,539.8911
3300074,33,454.94617,618.6323,541.69714
3300075,33,709.3719,241.9101,545.5076
3300076,33,804.202,621.6669,549.0744
3300077,33,531.9699,176.43134,555.9118
3300078,33,260.94232,368.91736,563.60297
3300079,33,508.3099,301.06717,563.7661
3300080,33,283.26367,483.42755,564.7353
3300081,33,548.24194,367.37662,567.4854
3300082,33,633.3057,207.12823,570.9279
3300083,33,312.92804,295.0513,575.87085
3300084,33,352.5098,616.50604,578.3995
3300085,33,716.2424,679.336,578.99066
3300086,33,578.7939,633.4268,580.42804
3300087,33,549.6803,511.82645,580.9887
3300088,33,415.2337,286.94366,583.1902
3300089,33,767.8536,342.80093,583.7793
3300090,33,654.79083,450.71033,588.43414
3300091,33,655.44806,465.92987,589.22076
3300092,33,793.94543,441.4478,590.2176
3300093,33,520.50134,602.7483,602.1065
3300094,33,464.53806,732.3758,602.4681
3300095,33,620.5409,741.50476,602.52686
3300096,33,693.6564,299.5339,605.1648
3300097,33,592.3821,257.79938,606.8677
3300098,33,500.4577,444.30447,612.6909
3300099,33,327.77722,516.7145,617.14526
3300100,33,743.09424,574.3394,623.023
3300101,33,570.09375,451.3255,624.2237
3300102,33,481.73672,237.05295,627.71063
3300103,33,502.1489,529.57776,630.622
3300104,33,338.67664,397.6959,633.17426
3300105,33,580.2325,463.672,634.04047
3300106,33,403.3015,320.46677,636.48236
3300107,33,436.74377,391.46616,637.5596
3300108,33,582.768,686.8834,641.1504
3300109,33,540.73206,279.27963,644.3892
3300110,33,421.57297,622.59955,646.9499
3300111,33,634.3282,623.39056,649.3646
3300112,33,512.62317,671.46185,657.0169
3300113,33,626.78564,329.13977,660.34863
3300114,33,414.89175,503.8826,661.8109
3300115,33,702.12897,398.3618,662.21875
3300116,33,423.89786,404.41748,663.71313
3300117,33,703.3471,488.76846,664.4628
3300118,33,601.9454,535.0151,669.08905
3300119,33,606.7667,400.94647,669.4335
3300120,33,483.3355,353.74887,671.06055
3300121,33,480.39517,337.94833,685.0446
3300122,33,522.2085,581.5677,689.8815
3300123,33,616.8717,410.42883,692.3599
3300124,33,552.03485,365.28406,699.9239
3300125,33,554.7471,483.30304,700.3544
3300126,33,491.39142,446.7346,704.2044
3400000,34,962.26196,456.7458,313.9237
3400001,34,956.2495,599.97327,324.72006
3400002,34,919.83966,343.82233,338.07343
3400003,34,863.597,262.72803,355.66287
3400004,34,820.37714,802.90967,383.24585
3400005,34,900.08826,676.48267,387.1254
3400006,34,727.766,158.01955,391.7906
3400007,34,916.68274,411.04333,393.0669
3400008,34,921.29034,544.27246,395.54425
3400009,34,550.691,93.8639,399.07214
3400010,34,199.24187,708.3623,405.5716
3400011,34,650.8466,129.54655,408.4514
3400012,34,245.09216,189.51825,410.16986
3400013,34,458.4787,100.96152,417.2564
3400014,34,360.63055,869.96344,417.94962
3400015,34,862.8466,351.24872,422.91245
3400016,34,656.99585,895.78033,425.06323
3400017,34,157.77461,363.6693,425.1261
3400018,34,165.54562,562.57385,426.13086
3400019,34,196.83192,278.0485,427.41028
3400020,34,832.3952,742.39325,430.3206
3400021,34,147.78076,444.95743,432.6956
3400022,34,566.8749,913.11334,436.46555
3400023,34,728.2584,837.3585,437.40427
3400024,34,802.0735,273.07895,439.43506
3400025,34,831.7118,454.167,450.05743
3400026,34,848.1675,566.4906,454.33463
3400027,34,896.2608,469.66333,462.50916
3400028,34,757.2427,395.0486,463.19046
3400029,34,817.889,650.46814,464.26233
3400030,34,724.2549,221.62811,467.11682
3400031,34,475.64706,886.58075,469.3988
3400032,34,822.16895,326.63574,473.58627
3400033,34,343.72955,790.91473,477.85663
3400034,34,241.12859,359.76688,478.3499
3400035,34,257.90805,277.64392,480.49615
3400036,34,357.8985,269.16605,485.78912
3400037,34,719.70087,308.31662,486.5733
3400038,34,225.26389,631.4515,491.33508
3400039,34,332.9163,377.3869,493.63928
3400040,34,647.9916,277.24548,494.7915
3400041,34,723.5751,575.61127,495.68265
3400042,34,725.765,744.7161,497.09833
3400043,34,626.88324,153.19373,498.9603
3400044,34,600.5531,831.46313,501.75797
3400045,34,291.48434,692.4239,504.9256
3400046,34,465.2626,187.80989,506.87195
3400047,34,216.97507,447.78894,508.1275
3400048,34,242.32062,550.70844,510.27463
3400049,34,634.5042,358.1368,510.89444
3400050,34,540.67615,421.82654,511.12817
3400051,34,626.0564,730.75433,514.4398
3400052,34,498.60043,262.25705,515.6004
3400053,34,583.4769,273.37708,516.1084
3400054,34,687.5483,517.9676,518.3467
3400055,34,574.433,561.03015,522.4712
3400056,34,611.33673,442.66302,523.2863
3400057,34,338.66614,214.41579,525.7092
3400058,34,371.62723,536.49274,525.73535
3400059,34,390.2433,431.1189,527.1682
3400060,34,468.95776,443.25864,527.4019
3400061,34,709.27563,422.39612,528.4291
3400062,34,844.5228,385.45734,529.47516
3400063,34,489.96725,529.25684,532.29846
3400064,34,520.4717,720.00476,533.098
3400065,34,370.081,719.473,535.84564
3400066,34,638.6241,611.86993,537.7973
3400067,34,489.999,813.46967,538.20636
3400068,34,818.2766,519.0161,542.0032
3400069,34,455.70682,616.7962,542.678
3400070,34,393.38678,420.8564,545.1347
3400071,34,805.04315,622.4855,548.56085
3400072,34,511.3851,302.98422,550.1139
3400073,34,707.5809,236.90324,551.1331
3400074,34,428.8067,193.93396,551.6814
3400075,34,531.202,176.39536,556.356
3400076,34,291.10233,478.1303,563.4361
3400077,34,272.5812,359.0018,565.99304
3400078,34,544.8406,364.6931,567.919
3400079,34,254.03653,377.48734,567.98914
3400080,34,281.166,485.66608,569.0898
3400081,34,770.1357,338.15344,570.29663
3400082,34,430.7965,284.63577,575.08746
3400083,34,632.902,208.24918,575.816
3400084,34,314.511,291.98737,576.5149
3400085,34,716.2764,679.0817,576.7897
3400086,34,355.94006,613.9684,579.61017
3400087,34,583.71545,635.52264,579.69476
3400088,34,397.06458,273.4556,579.75903
3400089,34,666.3719,288.0714,581.13794
3400090,34,763.86945,348.58475,584.73303
3400091,34,553.9149,510.7876,585.9335
3400092,34,796.1423,442.62244,590.4193
3400093,34,660.5851,424.49094,591.37524
3400094,34,489.95724,226.41502,595.2393
3400095,34,663.0631,467.68878,597.8685
3400096,34,467.15125,732.7917,601.16693
3400097,34,621.07495,743.5315,604.28467
3400098,34,529.1349,606.6658,604.2939
3400099,34,588.5155,257.37653,606.2766
3400100,34,500.9963,449.87064,611.42535
3400101,34,699.4167,296.7775,615.7197
3400102,34,327.43842,521.58014,619.8612
3400103,34,332.58084,510.5435,621.2761
3400104,34,531.1285,295.54736,622.7157
3400105,34,745.04724,575.10406,622.87164
3400106,34,572.55536,450.29947,624.05225
3400107,34,344.77884,385.5043,627.1948
3400108,34,609.4224,318.40955,631.6495
3400109,34,505.64734,542.33466,631.67206
3400110,34,486.61978,529.427,633.92847
3400111,34,467.8414,242.15662,634.5617
3400112,34,336.73206,408.85373,639.50726
3400113,34,583.13385,688.32605,641.613
3400114,34,520.4736,423.34122,642.7357
3400115,34,422.751,321.0008,643.15607
3400116,34,381.52194,315.66495,643.59753
3400117,34,437.1403,412.18594,643.76404
3400118,34,422.35638,500.77264,644.0946
3400119,34,715.1452,385.97928,645.5039
3400120,34,420.62003,630.4055,647.15295
3400121,34,602.407,477.08612,647.9315
3400122,34,646.2837,624.2892,649.3286
3400123,34,426.7839,615.17224,651.48987
3400124,34,625.3475,625.4224,654.5132
3400125,34,602.94,544.5986,655.02795
3400126,34,596.111,394.7157,658.4936
3400127,34,511.22333,672.90027,658.6132
3400128,34,705.1126,490.49927,665.20715
3400129,34,410.4244,507.19403,669.7918
3400130,34,636.9953,331.4167,670.1055
3400131,34,494.4728,373.82382,670.44293
3400132,34,419.08463,404.89792,672.8286
3400133,34,702.42566,402.7784,673.4428
3400134,34,606.9659,541.11896,674.87506
3400135,34,470.28366,530.67834,685.2946
3400136,34,559.01385,339.6581,687.1741
3400137,34,527.4125,591.3327,687.8402
3400138,34,547.882,492.23343,692.4524
3400139,34,516.13104,571.73865,694.3622
3400140,34,476.38977,344.28445,696.16705
3400141,34,561.3986,478.2516,699.5905
3400142,34,615.2958,413.38803,701.04065
3400143,34,485.2933,460.24945,703.35394
3400144,34,556.1409,370.33344,711.5139
3500000,35,961.8951,455.19937,316.26562
3500001,35,956.2294,599.9497,327.6799
3500002,35,917.12506,345.17657,342.20355
3500003,35,861.13245,264.48904,354.1033
3500004,35,819.72064,804.27124,385.45648
3500005,35,900.0655,674.81946,386.26108
3500006,35,915.82715,416.66003,392.59937
3500007,35,920.9416,544.339,396.82742
3500008,35,725.1115,155.90974,398.4301
3500009,35,200.06207,711.80524,403.2169
3500010,35,648.0259,126.86945,411.7416
3500011,35,549.7303,91.93176,413.13803
3500012,35,459.55075,99.29858,413.3924
3500013,35,243.69533,188.90024,414.30212
3500014,35,362.62698,868.8034,418.84888
3500015,35,864.38275,353.9468,424.92984
3500016,35,155.54916,364.59726,426.0824
3500017,35,654.7102,894.4733,426.68628
3500018,35,193.58328,278.2076,427.66275
3500019,35,163.5232,558.80005,427.7074
3500020,35,830.808,740.004,431.3444
3500021,35,148.48972,446.56366,433.59708
3500022,35,565.6193,910.94257,437.0717
3500023,35,799.741,281.9254,437.5718
3500024,35,724.99084,836.70135,438.71707
3500025,35,831.2418,450.3122,449.8921
3500026,35,847.24,568.3778,455.14902
3500027,35,753.18585,390.31598,460.31595
3500028,35,901.0024,470.3843,462.4161
3500029,35,812.3965,341.4509,462.64786
3500030,35,815.12103,654.11566,463.62762
3500031,35,476.70215,885.1305,470.12286
3500032,35,759.4807,409.96167,471.0503
3500033,35,835.4932,318.98837,473.93948
3500034,35,726.1388,219.4732,474.33966
3500035,35,244.00339,359.38992,477.0077
3500036,35,259.82565,275.9023,477.53253
3500037,35,347.4764,787.8461,481.32056
3500038,35,347.37775,269.09735,484.32504
3500039,35,227.24869,634.8854,488.1007
3500040,35,347.937,356.8471,492.33377
3500041,35,736.4248,575.1923,492.92346
3500042,35,367.90857,268.65335,495.36673
3500043,35,726.60736,743.9236,496.5983
3500044,35,636.4227,356.14633,498.65863
3500045,35,328.29102,387.51575,500.02606
3500046,35,720.1249,586.465,500.6564
3500047,35,602.0128,830.56604,500.7756
3500048,35,633.28503,152.73045,501.88403
3500049,35,335.538,208.14484,503.6965
3500050,35,293.10443,690.45123,504.32977
3500051,35,623.6074,207.6355,505.04572
3500052,35,218.82768,450.49948,505.36432
3500053,35,384.8306,435.22974,507.9927
3500054,35,533.9858,415.37897,508.45047
3500055,35,243.88467,552.3082,508.84787
3500056,35,457.01315,359.85977,509.80173
3500057,35,465.3169,195.79599,510.6726
3500058,35,625.1471,731.80756,513.36975
3500059,35,536.99133,435.98914,514.71924
3500060,35,650.3428,271.37286,514.9508
3500061,35,696.4619,514.33093,517.60236
3500062,35,699.5938,430.44437,518.2433
3500063,35,615.2421,447.13327,518.3544
3500064,35,362.10367,542.8086,520.1274
3500065,35,856.9669,389.19135,520.18024
3500066,35,465.9703,439.2169,520.81226
3500067,35,569.7435,560.24854,523.47125
3500068,35,577.5116,274.1692,527.2669
3500069,35,378.04187,530.1052,527.43353
3500070,35,680.12994,523.4322,528.01434
3500071,35,519.43243,719.5249,531.09
3500072,35,837.37415,374.11884,532.3947
3500073,35,606.93286,428.63474,532.8813
3500074,35,344.39166,213.56021,535.21466
3500075,35,730.3906,243.98427,536.3412
3500076,35,448.7194,628.9573,536.6315
3500077,35,371.80362,716.6984,536.765
3500078,35,491.1305,813.8518,537.1966
3500079,35,415.1142,182.54974,539.8554
3500080,35,716.70306,420.88123,541.01904
3500081,35,639.16644,611.713,541.0291
3500082,35,480.65118,525.2935,542.2357
3500083,35,810.1419,621.5891,545.6641
3500084,35,831.3555,520.19653,546.04663
3500085,35,471.5548,447.14905,546.8845
3500086,35,800.652,517.52637,549.13885
3500087,35,699.8717,229.6947,549.44775
3500088,35,397.57614,408.7749,551.1327
3500089,35,496.27783,308.69107,551.3116
3500090,35,553.23224,358.80252,553.94305
3500091,35,298.9496,463.4457,553.974
3500092,35,432.43976,205.43793,555.1518
3500093,35,458.69507,365.36508,560.3798
3500094,35,544.8054,181.73112,560.50055
3500095,35,461.21515,600.6747,560.8811
3500096,35,277.11124,343.23904,561.4308
3500097,35,780.4412,324.83093,563.65875
3500098,35,440.17935,280.97824,564.32336
3500099,35,243.26003,380.44266,566.4505
3500100,35,629.4233,210.0168,567.33594
3500101,35,302.40793,278.96536,569.6409
3500102,35,265.4501,490.18158,572.04034
3500103,35,545.5593,376.6199,573.3084
3500104,35,717.60034,682.4102,574.7182
3500105,35,390.87604,264.9207,577.7467
3500106,35,585.7117,639.38904,577.847
3500107,35,565.40967,503.30045,578.46344
3500108,35,372.46106,606.2609,580.73145
3500109,35,811.0628,439.06473,580.9979
3500110,35,588.6687,261.47733,584.7146
3500111,35,329.69626,301.33463,585.34015
3500112,35,535.1323,515.67426,588.0223
3500113,35,660.7831,282.0013,588.3627
3500114,35,526.73773,546.3698,589.8508
3500115,35,342.06894,610.5497,590.2693
3500116,35,661.94727,419.68738,594.93945
3500117,35,764.74994,354.4234,595.57245
3500118,35,580.3456,247.14388,596.3
3500119,35,663.0697,477.20816,599.29034
3500120,35,465.4983,732.8334,599.8235
3500121,35,527.3708,611.8937,600.4108
3500122,35,619.4905,747.88885,600.9961
3500123,35,789.17096,450.30658,602.08826
3500124,35,762.9104,568.8871,616.7921
3500125,35,312.51068,531.6935,616.92474
3500126,35,507.02203,439.7034,617.2287
3500127,35,706.28723,295.9743,618.23486
3500128,35,527.38696,308.40198,618.95276
3500129,35,502.36975,223.75488,619.6004
3500130,35,567.6872,449.72412,620.4019
3500131,35,336.6736,496.4395,622.17535
3500132,35,612.7981,320.4117,623.65375
3500133,35,501.65305,454.9218,624.8521
3500134,35,426.9689,493.54764,625.6914
3500135,35,343.6372,371.17993,626.3175
3500136,35,730.09314,585.04,627.9165
3500137,35,598.517,546.40656,632.2832
3500138,35,440.37708,417.45438,635.09924
3500139,35,489.2098,521.2978,636.52466
3500140,35,509.9497,557.2398,636.71014
3500141,35,722.4943,380.36444,637.94
3500142,35,467.76166,246.52718,638.7026
3500143,35,580.7401,692.86237,638.9085
3500144,35,433.61774,317.8661,642.7773
3500145,35,413.6293,643.96246,645.46857
3500146,35,330.77164,415.6293,645.6637
3500147,35,610.61523,477.3645,649.1866
3500148,35,596.83765,400.47827,649.7209
3500149,35,662.46704,626.33215,650.7666
3500150,35,379.1034,314.21408,652.3379
3500151,35,511.54974,676.09155,656.0224
3500152,35,544.76447,271.053,657.78564
3500153,35,723.769,486.69122,659.87463
3500154,35,426.3938,601.51404,661.49664
3500155,35,614.3599,628.6123,661.6226
3500156,35,498.71664,380.0284,666.8896
3500157,35,687.9939,497.99542,672.9981
3500158,35,402.89847,508.05313,673.86017
3500159,35,644.0929,335.35892,680.45953
3500160,35,411.1635,397.17856,681.13885
3500161,35,699.29553,405.6044,681.39
3500162,35,609.5179,536.73816,683.8511
3500163,35,555.981,327.81854,689.00494
3500164,35,530.9202,602.2298,690.00867
3500165,35,450.41495,421.72696,691.9912
3500166,35,466.88873,446.76944,695.5105
3500167,35,544.45636,501.5986,696.3001
3500168,35,475.5616,340.57516,696.66437
3500169,35,554.3674,437.81677,697.30194
3500170,35,511.19266,565.6899,699.8449
3500171,35,567.9408,470.4728,701.1598
3500172,35,619.80237,412.7169,704.2021
3500173,35,478.61807,467.204,708.17065
3500174,35,552.5083,369.0463,716.1474
3600000,36,961.04517,455.0226,317.77808
3600001,36,954.6322,600.7575,328.34216
3600002,36,920.1146,348.95905,344.60648
3600003,36,859.8971,263.24347,354.48724
3600004,36,900.9356,672.76324,383.2969
3600005,36,818.31335,804.76215,386.08295
3600006,36,724.95135,155.67017,389.63007
3600007,36,920.8157,531.50714,391.3502
3600008,36,916.7627,419.2081,393.19455
3600009,36,647.1973,122.51878,398.7782
3600010,36,201.76624,712.81134,402.9784
3600011,36,920.8938,549.2805,404.00577
3600012,36,558.8963,93.328094,404.2987
3600013,36,545.593,86.12523,406.63724
3600014,36,458.9961,94.0075,409.28995
3600015,36,244.42667,189.6816,413.44128
3600016,36,152.22064,366.41742,413.87906
3600017,36,365.68936,868.3632,420.38107
3600018,36,866.4498,353.36154,420.56082
3600019,36,189.09206,277.46878,423.92374
3600020,36,654.13,893.9798,426.59207
3600021,36,165.07002,558.436,428.7662
3600022,36,829.9516,742.1825,430.979
3600023,36,159.89102,360.3167,431.6515
3600024,36,805.50256,274.8667,435.62756
3600025,36,155.16801,447.86633,436.3416
3600026,36,565.2,910.27466,436.93127
3600027,36,722.8818,838.18225,437.56427
3600028,36,836.6266,434.43484,447.13058
3600029,36,841.91833,563.23755,451.99213
3600030,36,901.34894,492.9885,455.88742
3600031,36,825.2248,470.91818,457.172
3600032,36,808.0862,349.64713,458.89572
3600033,36,744.11584,376.22906,460.27826
3600034,36,862.52795,587.749,460.30438
3600035,36,793.70044,657.4727,461.85657
3600036,36,831.3013,665.92523,462.91513
3600037,36,744.0539,218.66353,464.8527
3600038,36,484.05063,888.6324,466.65445
3600039,36,269.36923,273.9901,466.8571
3600040,36,899.9897,458.23615,467.25018
3600041,36,839.21606,310.50034,469.2068
3600042,36,257.63324,356.23798,469.2925
3600043,36,470.44382,877.4304,471.24673
3600044,36,347.61154,787.1324,479.64877
3600045,36,341.52896,261.76758,480.96677
3600046,36,765.25354,418.67245,483.3991
3600047,36,224.05109,634.88824,485.73267
3600048,36,250.01324,279.8576,489.64944
3600049,36,714.293,736.6219,489.7005
3600050,36,225.8277,357.293,492.2005
3600051,36,746.7141,568.0848,492.31308
3600052,36,356.19125,345.4012,495.90536
3600053,36,235.01183,441.75784,496.07098
3600054,36,636.5523,359.62268,497.3971
3600055,36,329.9541,394.26596,497.8688
3600056,36,600.9808,833.003,500.20847
3600057,36,289.1742,698.7771,501.16095
3600058,36,250.95113,540.6669,501.3483
3600059,36,296.14462,676.9073,503.12988
3600060,36,443.46378,352.5997,503.55582
3600061,36,624.281,202.84465,503.89474
3600062,36,735.3335,758.14124,503.96698
3600063,36,318.7939,207.54758,505.12927
3600064,36,383.86365,437.8205,505.2169
3600065,36,695.59406,433.9856,506.12863
3600066,36,636.8481,151.40205,506.30774
3600067,36,594.13605,254.4235,506.42532
3600068,36,617.50604,450.66833,509.17395
3600069,36,465.56317,199.6625,509.5371
3600070,36,206.78307,452.22223,509.78873
3600071,36,622.4827,725.0415,509.93616
3600072,36,379.3063,267.14737,509.95273
3600073,36,461.19446,436.5433,510.5518
3600074,36,238.67352,556.64545,512.57886
3600075,36,476.80466,516.4509,513.6015
3600076,36,714.3119,511.03387,513.9068
3600077,36,354.0692,554.2012,517.0344
3600078,36,502.1339,714.5356,517.7865
3600079,36,538.0298,445.30276,518.27075
3600080,36,616.0857,760.22986,519.1484
3600081,36,711.4196,589.81836,520.1473
3600082,36,863.573,387.11823,520.2696
3600083,36,629.21564,614.3469,523.42395
3600084,36,446.3093,632.1578,527.0792
3600085,36,549.76685,565.0553,530.0522
3600086,36,579.52515,271.83133,530.0858
3600087,36,572.38416,539.173,531.5159
3600088,36,473.98895,813.3357,533.10834
3600089,36,527.31256,709.03107,533.3341
3600090,36,367.29755,697.61633,534.26434
3600091,36,560.7107,350.5807,535.37366
3600092,36,600.6914,415.64328,537.69495
3600093,36,388.07278,523.4975,537.9948
3600094,36,806.5663,635.38617,538.7549
3600095,36,739.8306,246.091,538.8578
3600096,36,829.3161,368.00485,538.8791
3600097,36,501.60153,814.9529,540.92267
3600098,36,822.83435,619.6848,541.01074
3600099,36,414.26532,175.42004,541.5872
3600100,36,841.66077,523.21356,545.0347
3600101,36,489.67453,315.71564,547.2606
3600102,36,366.7681,728.2518,547.29596
3600103,36,518.8018,286.5229,549.01575
3600104,36,297.92838,455.42896,549.1346
3600105,36,631.4595,605.30615,553.2618
3600106,36,789.8299,639.33923,553.46277
3600107,36,552.3076,183.49944,555.9526
3600108,36,721.71295,417.53485,556.07074
3600109,36,791.73193,517.59973,557.7764
3600110,36,454.05872,363.92117,558.76074
3600111,36,786.976,321.28165,559.7653
3600112,36,619.8523,203.68555,560.24774
3600113,36,698.83856,230.28856,561.2692
3600114,36,471.25684,445.07214,562.19336
3600115,36,282.10828,333.07733,562.90906
3600116,36,478.4419,518.0363,563.5181
3600117,36,434.46255,211.98985,564.6871
3600118,36,579.9285,634.02704,567.0024
3600119,36,463.94315,595.3118,568.7402
3600120,36,454.22903,283.13004,568.9384
3600121,36,300.8285,272.3439,569.0085
3600122,36,699.94574,660.8076,571.18066
3600123,36,243.29092,378.11346,571.596
3600124,36,259.45428,493.98315,575.1518
3600125,36,821.8479,437.3703,575.3072
3600126,36,662.1167,217.80267,577.4936
3600127,36,395.32562,274.19156,579.9041
3600128,36,726.66864,691.3316,580.2546
3600129,36,384.321,608.8984,580.9922
3600130,36,637.9657,219.15372,583.0658
3600131,36,609.9048,266.40268,584.6655
3600132,36,541.87177,374.09952,586.5367
3600133,36,338.85617,303.22653,587.0726
3600134,36,579.259,494.8977,587.3618
3600135,36,661.8565,288.82086,589.7077
3600136,36,584.37103,647.72736,589.9293
3600137,36,327.82098,611.0218,591.3557
3600138,36,531.7288,607.60785,591.4108
3600139,36,531.4897,512.4585,591.57666
3600140,36,524.30615,302.86914,596.8443
3600141,36,662.7275,418.37778,597.4325
3600142,36,450.3811,720.3674,598.6977
3600143,36,663.4005,477.01596,598.9071
3600144,36,766.59033,356.32495,599.92773
3600145,36,472.58557,751.8627,600.56445
3600146,36,639.3992,734.27795,604.173
3600147,36,608.8621,759.8345,605.2397
3600148,36,582.8086,244.6951,607.40674
3600149,36,529.4943,620.27765,609.85223
3600150,36,783.9713,452.61307,612.93506
3600151,36,614.2471,329.5442,615.136
3600152,36,307.63535,534.95746,616.7068
3600153,36,523.64996,309.21014,617.96027
3600154,36,503.80768,217.65651,618.61475
3600155,36,770.2177,566.5024,619.054
3600156,36,509.4892,430.90588,620.31647
3600157,36,421.58423,501.50372,622.834
3600158,36,344.2453,365.20282,623.1363
3600159,36,706.4944,292.6492,624.59766
3600160,36,342.40158,484.90576,625.8304
3600161,36,469.18073,620.55084,627.0539
3600162,36,593.6152,544.082,627.96643
3600163,36,562.6835,447.55588,629.30615
3600164,36,467.56726,250.72592,629.8754
3600165,36,497.92715,465.5801,630.61975
3600166,36,520.97375,563.6263,632.0436
3600167,36,723.0773,591.1883,634.0317
3600168,36,441.3962,418.80725,635.9263
3600169,36,720.8176,377.50217,636.2942
3600170,36,490.3035,519.8507,638.4383
3600171,36,583.85657,698.15906,641.0633
3600172,36,435.62537,315.53638,642.7578
3600173,36,410.6944,649.458,646.139
3600174,36,325.48688,413.18677,646.5087
3600175,36,607.8805,477.17664,649.8295
3600176,36,377.52524,315.1283,650.68054
3600177,36,592.2409,402.34625,651.1785
3600178,36,413.74652,393.87204,651.8162
3600179,36,663.09906,624.5749,653.53345
3600180,36,509.5638,690.0194,653.89154
3600181,36,507.00235,662.2947,658.79596
3600182,36,546.07214,274.864,659.3316
3600183,36,579.55676,400.1019,659.6813
3600184,36,501.55844,375.5645,660.82135
3600185,36,728.565,483.8495,661.798
3600186,36,604.638,631.22345,664.99194
3600187,36,424.5017,597.46,665.4625
3600188,36,638.6317,335.08246,675.2065
3600189,36,402.8396,507.13806,677.16437
3600190,36,557.84247,324.49573,680.2539
3600191,36,680.38544,500.2303,681.2905
3600192,36,695.1907,404.07266,683.7803
3600193,36,449.84042,453.46765,685.612
3600194,36,410.27747,396.91504,685.98627
3600195,36,610.7512,534.04224,687.7253
3600196,36,518.3648,445.20993,687.91583
3600197,36,529.8878,603.54803,691.5136
3600198,36,475.69824,340.84323,696.36035
3600199,36,539.2413,505.85605,696.83417
3600200,36,520.04,404.51846,697.9176
3600201,36,508.61914,560.7593,699.148
3600202,36,616.9241,408.97638,703.4627
3600203,36,570.38446,467.28995,704.5632
3600204,36,599.21063,454.03,706.57086
3600205,36,477.48593,467.59378,708.8632
3600206,36,504.6559,422.55026,710.89624
3600207,36,551.76526,369.55542,714.81683
3700000,37,957.91986,441.82382,320.16147
3700001,37,961.1175,463.90417,321.04605
3700002,37,955.4564,601.13226,329.73093
3700003,37,925.81604,347.44104,342.5781
3700004,37,851.5177,250.17188,362.2145
3700005,37,916.3585,343.9419,362.2483
3700006,37,730.14087,150.30385,369.43326
3700007,37,902.05084,676.9572,378.99283
3700008,37,825.228,805.83673,380.78174
3700009,37,927.6706,518.0121,381.6242
3700010,37,537.53796,80.568115,383.00507
3700011,37,896.5476,667.0006,386.8113
3700012,37,642.34766,113.55953,391.14563
3700013,37,928.35004,419.926,393.23117
3700014,37,810.34174,802.3652,395.5976
3700015,37,899.98157,424.49832,395.9353
3700016,37,197.74347,704.96545,401.73193
3700017,37,207.9147,720.32477,404.61642
3700018,37,925.9234,554.81,405.85614
3700019,37,718.06696,160.68388,407.13785
3700020,37,145.38274,368.56046,408.0115
3700021,37,564.2646,91.47777,408.3744
3700022,37,455.81284,87.52906,411.6113
3700023,37,851.66644,350.77533,413.07922
3700024,37,155.32777,560.8864,416.3994
3700025,37,653.75574,905.5966,416.6067
3700026,37,239.00693,201.67096,417.6817
3700027,37,182.86513,275.26468,419.6873
3700028,37,357.79483,861.71606,420.80988
3700029,37,654.3789,135.87714,421.29803
3700030,37,140.32454,453.06046,421.6076
3700031,37,845.7724,739.33484,424.29987
3700032,37,873.9452,350.76486,426.777
3700033,37,559.6482,921.9618,427.31863
3700034,37,731.3725,847.3116,428.56238
3700035,37,653.3521,884.4218,438.17285
3700036,37,162.5355,357.4489,439.05875
3700037,37,181.0386,555.55804,442.37997
3700038,37,837.36066,423.4208,442.92456
3700039,37,204.86028,288.16132,444.16684
3700040,37,818.84625,744.22253,445.3392
3700041,37,161.66525,444.65265,447.217
3700042,37,809.88873,267.69247,448.63745
3700043,37,831.8483,554.0401,449.7036
3700044,37,717.39374,828.6261,452.54437
3700045,37,570.434,903.9261,453.38873
3700046,37,829.0506,476.3573,456.72186
3700047,37,907.24805,497.9355,457.40854
3700048,37,742.65063,372.31503,460.7407
3700049,37,865.1202,595.9793,461.33932
3700050,37,839.9009,669.3124,462.96558
3700051,37,803.2483,354.2104,464.428
